trap_device_id,trap_id,trap_device_name,lat,lon,crop_id,crop_name,pest_id,pest_name,fields_region_state,fields_state,trapdata_date,trapdata_daily_avg_count,trapdata_trap_count,trapdata_incremental_count,trapdata_cumulative_count
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/20/2023,0,53,0,241
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/21/2023,0,49,0,241
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/22/2023,0,0,0,241
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/23/2023,0,0,0,241
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/24/2023,1,1,1,242
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/25/2023,7,8,7,249
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/26/2023,2,10,2,251
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/27/2023,4,14,4,255
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/28/2023,11,25,11,266
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/29/2023,1,26,1,267
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,6/30/2023,1,27,1,268
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/1/2023,0,25,0,268
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/2/2023,2,27,2,270
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/3/2023,0,24,0,270
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/4/2023,2,26,2,272
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/5/2023,3,29,3,275
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/6/2023,3,3,3,278
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/7/2023,0,3,0,278
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/8/2023,2,5,2,280
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/9/2023,1,6,1,281
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/10/2023,1,7,1,282
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/11/2023,11,18,11,293
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/12/2023,16,34,16,309
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/13/2023,3,3,3,312
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/14/2023,33,36,33,345
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/15/2023,16,52,16,361
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/16/2023,6,58,6,367
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/17/2023,8,66,8,375
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/18/2023,27,93,27,402
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/19/2023,4,97,4,406
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/20/2023,6,6,6,412
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/21/2023,22,28,22,434
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/22/2023,14,42,14,448
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/23/2023,15,57,15,463
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/24/2023,1,58,1,464
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/25/2023,1,59,1,465
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/26/2023,1,60,1,466
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/27/2023,11,71,11,477
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/28/2023,7,7,7,484
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/29/2023,0,7,0,484
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/30/2023,13,20,13,497
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,7/31/2023,2,22,2,499
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/1/2023,4,26,4,503
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/2/2023,6,32,6,509
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/3/2023,6,38,6,515
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/4/2023,7,45,7,522
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/5/2023,8,53,8,530
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/6/2023,6,59,6,536
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/7/2023,0,53,0,536
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/8/2023,2,55,2,538
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/9/2023,7,62,7,545
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/10/2023,0,62,0,545
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/11/2023,0,62,0,545
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/12/2023,0,62,0,545
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/13/2023,5,67,5,550
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/14/2023,0,66,0,550
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/15/2023,0,61,0,550
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/16/2023,6,67,6,556
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/17/2023,33,33,33,589
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/18/2023,32,65,32,621
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/19/2023,25,90,25,646
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/20/2023,10,100,10,656
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/21/2023,0,99,0,656
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/22/2023,0,98,0,656
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/23/2023,0,86,0,656
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/24/2023,26,26,26,682
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/25/2023,44,70,44,726
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/26/2023,6,76,6,732
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/27/2023,4,80,4,736
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/28/2023,0,79,0,736
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/29/2023,0,75,0,736
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/30/2023,4,79,4,740
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,8/31/2023,7,86,7,747
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/1/2023,0,85,0,747
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/2/2023,0,83,0,747
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/3/2023,3,86,3,750
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/4/2023,0,82,0,750
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/5/2023,3,85,3,753
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/6/2023,0,85,0,753
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/7/2023,0,82,0,753
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/8/2023,0,72,0,753
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/9/2023,6,78,6,759
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/10/2023,0,67,0,759
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/11/2023,0,67,0,759
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/12/2023,16,83,16,775
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/13/2023,0,80,0,775
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/14/2023,1,81,1,776
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/15/2023,0,76,0,776
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/16/2023,4,80,4,780
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/17/2023,0,65,0,780
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/18/2023,16,81,16,796
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/19/2023,0,76,0,796
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/20/2023,1,77,1,797
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/21/2023,0,75,0,797
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/22/2023,5,80,5,802
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/23/2023,0,67,0,802
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/24/2023,0,57,0,802
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/25/2023,0,55,0,802
TP862382065555756,2191,Peters south aville back TP862382065555756,39.905906,-77.316743,19,Apples,10,Cydia pomonella,Pennsylvania,,9/26/2023,0,48,0,802
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,4/27/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,4/28/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,4/29/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,4/30/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/1/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/2/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/3/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/4/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/5/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/6/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/7/2023,0,0,0,0
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/8/2023,1,1,1,1
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/9/2023,0,1,0,1
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/10/2023,0,1,0,1
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/11/2023,0,1,0,1
TP862382065557760,2145,Peters south cm TP862382065557760,39.910091,-77.329253,19,Apples,10,Cydia pomonella,Pennsylvania,,5/12/2023,0.3333,,,1
