trap_device_id,trap_id,trap_device_name,lat,lon,crop_id,crop_name,pest_id,pest_name,fields_region_state,fields_state,trapdata_date,trapdata_daily_avg_count,trapdata_trap_count,trapdata_incremental_count,trapdata_cumulative_count
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/30/2023,6,9,6,77
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/31/2023,1,10,1,78
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/1/2023,2,12,2,80
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/2/2023,1,13,1,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/3/2023,0,12,0,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/4/2023,0,11,0,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/5/2023,0,11,0,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/6/2023,0,11,0,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/7/2023,1,12,1,82
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/8/2023,0,10,0,82
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/9/2023,2,12,2,84
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/10/2023,1,13,1,85
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/11/2023,4,17,4,89
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/12/2023,0,13,0,89
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/13/2023,2,15,2,91
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/14/2023,2,17,2,93
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/15/2023,1,18,1,94
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/16/2023,1,19,1,95
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/17/2023,1,1,1,96
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/18/2023,1,2,1,97
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/19/2023,10,12,10,107
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/20/2023,1,13,1,108
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/21/2023,0,13,0,108
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/22/2023,2,15,2,110
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/23/2023,0,14,0,110
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/24/2023,0,1,0,110
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/25/2023,0,1,0,110
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/26/2023,1,2,1,111
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/27/2023,0,2,0,111
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/28/2023,1,3,1,112
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/29/2023,1,4,1,113
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/30/2023,0,3,0,113
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/31/2023,0,3,0,113
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/1/2023,2,5,2,115
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/2/2023,1,6,1,116
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/3/2023,0,6,0,116
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/4/2023,0,6,0,116
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/5/2023,1,7,1,117
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/6/2023,0,7,0,117
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/7/2023,0,7,0,117
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/8/2023,1,8,1,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/9/2023,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/10/2023,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/11/2023,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/12/2023,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/13/2023,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/14/2023,1,9,1,119
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/15/2023,0,9,0,119
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/16/2023,0,8,0,119
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/17/2023,1,9,1,120
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/18/2023,0,9,0,120
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/19/2023,0,8,0,120
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/20/2023,1,9,1,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/21/2023,0,9,0,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/22/2023,0,9,0,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/23/2023,0,9,0,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/24/2023,0,8,0,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/25/2023,0,8,0,121
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/22/2023,27,54,54,54
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/23/2023,0,1,0,54
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/24/2023,0,1,0,54
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/25/2023,0,1,0,54
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/26/2023,0,1,0,54
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/27/2023,0,1,0,54
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/28/2023,0,1,0,54
