2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/10/2023,0,0,0,60
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/11/2023,4,4,4,64
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/12/2023,1,5,1,65
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/13/2023,0,3,0,65
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/14/2023,3,6,3,68
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/15/2023,0,6,0,68
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/16/2023,1,7,1,69
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/17/2023,0,7,0,69
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/18/2023,1,8,1,70
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/19/2023,1,9,1,71
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/20/2023,0,0,0,71
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/21/2023,0,0,0,71
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/22/2023,0,0,0,71
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/23/2023,0,0,0,71
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/24/2023,0,0,0,71
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/25/2023,4,4,4,75
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/26/2023,5,9,5,80
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/27/2023,3,12,3,83
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/28/2023,8,20,8,91
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/29/2023,10,30,10,101
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,6/30/2023,11,41,11,112
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/1/2023,2,43,2,114
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/2/2023,0,41,0,114
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/3/2023,1,42,1,115
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/4/2023,0,42,0,115
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/5/2023,0,42,0,115
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/6/2023,5,47,5,120
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/7/2023,1,48,1,121
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/8/2023,0,48,0,121
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/9/2023,3,51,3,124
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/10/2023,0,46,0,124
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/11/2023,9,55,9,133
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/12/2023,3,58,3,136
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/13/2023,7,65,7,143
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/14/2023,0,60,0,143
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/15/2023,1,61,1,144
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/16/2023,0,59,0,144
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/17/2023,0,56,0,144
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/18/2023,11,67,11,155
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/19/2023,0,62,0,155
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/20/2023,2,64,2,157
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/21/2023,3,67,3,160
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/22/2023,1,68,1,161
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/23/2023,3,71,3,164
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/24/2023,2,73,2,166
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/25/2023,2,75,2,168
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/26/2023,0,72,0,168
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/27/2023,6,78,6,174
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/28/2023,3,81,3,177
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/29/2023,4,85,4,181
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/30/2023,3,88,3,184
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,7/31/2023,4,92,4,188
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/1/2023,2,2,2,190
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/2/2023,1,3,1,191
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/3/2023,4,7,4,195
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/4/2023,0,7,0,195
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/5/2023,4,11,4,199
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/6/2023,9,20,9,208
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/7/2023,0,20,0,208
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/8/2023,0,15,0,208
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/9/2023,8,23,8,216
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/10/2023,4,27,4,220
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/11/2023,0,21,0,220
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/12/2023,12,33,12,232
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/13/2023,2,35,2,234
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/14/2023,9,44,9,243
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/15/2023,0,41,0,243
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/16/2023,0,34,0,243
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/17/2023,10,44,10,253
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/18/2023,3,47,3,256
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/19/2023,6,53,6,262
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/20/2023,9,62,9,271
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/21/2023,0,55,0,271
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/22/2023,0,55,0,271
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/23/2023,5,60,5,276
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/24/2023,3,63,3,279
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/25/2023,0,53,0,279
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/26/2023,2,55,2,281
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/27/2023,15,70,15,296
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/28/2023,4,74,4,300
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/29/2023,0,74,0,300
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/30/2023,0,70,0,300
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,8/31/2023,4,74,4,304
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/1/2023,0,70,0,304
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/2/2023,1,71,1,305
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/3/2023,1,72,1,306
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/4/2023,0,72,0,306
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/5/2023,0,72,0,306
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/6/2023,0,68,0,306
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/7/2023,5,73,5,311
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/8/2023,2,75,2,313
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/9/2023,2,77,2,315
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/10/2023,0,76,0,315
2356,Keim Home ofm l2TP862382065541202,40.3362,-75.6746,19,Apples,19,Grapholita molesta,Pennsylvania,,9/11/2023,0,64,0,315
3035,PSU_RL_CD_T5,39.9926,-77.2338,19,Apples,19,Grapholita molesta,Pennsylvania,,5/17/2023,0,0,0,0
3035,PSU_RL_CD_T5,39.9926,-77.2338,19,Apples,19,Grapholita molesta,Pennsylvania,,5/18/2023,0,0,0,0
3035,PSU_RL_CD_T5,39.9926,-77.2338,19,Apples,19,Grapholita molesta,Pennsylvania,,5/19/2023,0,0,0,0
3035,PSU_RL_CD_T5,39.9926,-77.2338,19,Apples,19,Grapholita molesta,Pennsylvania,,5/20/2023,0,0,0,0
3035,PSU_RL_CD_T5,39.9926,-77.2338,19,Apples,19,Grapholita molesta,Pennsylvania,,5/21/2023,0,0,0,0
3035,PSU_RL_CD_T5,39.9926,-77.2338,19,Apples,19,Grapholita molesta,Pennsylvania,,5/22/2023,0,0,0,0
3035,PSU_RL_CD_T5,39.9926,-77.2338,19,Apples,19,Grapholita molesta,Pennsylvania,,5/23/2023,0,0,0,0
