trap_device_id,trap_id,trap_device_name,lat,lon,crop_id,crop_name,pest_id,pest_name,fields_region_state,fields_state,trapdata_date,DD Accumulation,trapdata_daily_avg_count,trapdata_trap_count,trapdata_incremental_count,trapdata_cumulative_count
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/16/2023,1724,0,1,0,14
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/17/2023,1755,5,6,5,19
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/18/2023,1787,0,6,0,19
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/19/2023,1819,3,9,3,22
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/20/2023,1852,0,9,0,22
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/21/2023,1876,1,10,1,23
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/22/2023,1895,1,1,1,24
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/23/2023,1922,1,2,1,25
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/24/2023,1958,0,2,0,25
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/25/2023,1994,3,5,3,28
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/26/2023,2031,0,4,0,28
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/27/2023,2064,4,8,4,32
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/28/2023,2095,5,13,5,37
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/29/2023,2126,2,15,2,39
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,6/30/2023,2159,0,15,0,39
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/1/2023,2193,0,0,0,39
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/2/2023,2232,0,0,0,39
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/3/2023,2270,0,0,0,39
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/4/2023,2309,1,1,1,40
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/5/2023,2350,0,1,0,40
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/6/2023,2390,0,1,0,40
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/7/2023,2429,0,0,0,40
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/8/2023,2470,2,2,2,42
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/9/2023,2504,0,1,0,42
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/10/2023,2539,2,3,2,44
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/11/2023,2575,0,2,0,44
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/12/2023,2613,1,3,1,45
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/13/2023,2654,1,4,1,46
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/14/2023,2694,0,0,0,46
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/15/2023,2734,1,1,1,47
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/16/2023,2773,0,1,0,47
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/17/2023,2812,1,2,1,48
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/18/2023,2847,4,6,4,52
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/19/2023,2885,0,6,0,52
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/20/2023,2924,2,2,2,54
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/21/2023,2956,0,2,0,54
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/22/2023,2990,7,9,7,61
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/23/2023,3025,3,12,3,64
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/24/2023,3058,0,10,0,64
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/25/2023,3094,1,11,1,65
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/26/2023,3131,1,12,1,66
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/27/2023,3174,2,14,2,68
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/28/2023,3217,3,3,3,71
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/29/2023,3257,0,3,0,71
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/30/2023,3290,6,9,6,77
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,7/31/2023,3323,1,10,1,78
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/1/2023,3352,2,12,2,80
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/2/2023,3383,1,13,1,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/3/2023,3413,0,12,0,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/4/2023,3448,0,11,0,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/5/2023,3482,0,11,0,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/6/2023,3520,0,11,0,81
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/7/2023,3556,1,12,1,82
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/8/2023,3591,0,10,0,82
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/9/2023,3625,2,12,2,84
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/10/2023,3658,1,13,1,85
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/11/2023,3695,4,17,4,89
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/12/2023,3732,0,13,0,89
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/13/2023,3770,2,15,2,91
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/14/2023,3808,2,17,2,93
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/15/2023,3849,1,18,1,94
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/16/2023,3883,1,19,1,95
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/17/2023,3918,1,1,1,96
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/18/2023,3951,1,2,1,97
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/19/2023,3981,10,12,10,107
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/20/2023,4013,1,13,1,108
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/21/2023,4051,0,13,0,108
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/22/2023,4085,2,15,2,110
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/23/2023,4115,0,14,0,110
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/24/2023,4146,0,1,0,110
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/25/2023,4184,0,1,0,110
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/26/2023,4223,1,2,1,111
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/27/2023,4259,0,2,0,111
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/28/2023,4293,1,3,1,112
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/29/2023,4326,1,4,1,113
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/30/2023,4360,0,3,0,113
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,8/31/2023,4390,0,3,0,113
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/1/2023,4420,2,5,2,115
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/2/2023,4450,1,6,1,116
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/3/2023,4488,0,6,0,116
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/4/2023,4532,0,6,0,116
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/5/2023,4575,1,7,1,117
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/6/2023,4618,0,7,0,117
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/7/2023,4659,0,7,0,117
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/8/2023,4695,1,8,1,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/9/2023,4732,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/10/2023,4766,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/11/2023,4801,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/12/2023,4834,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/13/2023,4867,0,8,0,118
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/14/2023,4894,1,9,1,119
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/15/2023,4919,0,9,0,119
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/16/2023,4945,0,8,0,119
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/17/2023,4962,1,9,1,120
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/18/2023,4990,0,9,0,120
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/19/2023,5014,0,8,0,120
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/20/2023,5038,1,9,1,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/21/2023,5064,0,9,0,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/22/2023,5087,0,9,0,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/23/2023,5105,0,9,0,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/24/2023,5126,0,8,0,121
TP862382065550328,2258,Peters Kennedy cm L2 TP862382065550328,40.0522,-77.1573,19,Apples,10,Cydia pomonella,Pennsylvania,,9/25/2023,5147,0,8,0,121
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/22/2023,545,27,54,54,54
TP862382065554114,2251,Peters papes Farm bin pad cm pp TP862382065554114,40.02869,-77.152,19,Apples,10,Cydia pomonella,Pennsylvania,,4/23/2023,555,0,1,0,54
