Trap Name,QR Code,Trap ID,Date,Lat,Long,Crop,Common Name,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,3/8/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/1/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,1,,
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/2/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,1,,
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/3/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,1,,
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/4/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,1,,
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/5/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,1,,
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/6/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,1,,
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/7/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,
PSU_BEDFORD_OFMCD_APPLES_3,TP862382065549973,4671,3/9/2024,40.0753,-78.646,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/9/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/18/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/19/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/20/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/21/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/22/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/23/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/24/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/25/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/26/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/27/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/28/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/29/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/30/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,3/31/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,4/1/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,4/2/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,4/3/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,4/4/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,4/5/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,4/6/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,
PSU_BEDFORD_OFMCD_PEACHES_1,TP862382065570862,4670,4/7/2024,40.0898,-78.6326,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,3/9/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,3/9/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BEDFORD_OFMCD_PEACHES_2,TP862382065564873,4672,3/10/2024,40.10961,-78.6174,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,3/9/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/14/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/15/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/16/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/17/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/18/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/19/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/20/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/21/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/22/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/23/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/24/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/25/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/26/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/27/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/28/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/29/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,159,,
PSU_BEDFORD_OFMCD_PEACHES_3,TP862382065573593,4673,5/30/2024,40.1146,-78.6293,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,159,27,
PSU_DAUPHIN_OFMCD_PEACHES_3,TP862382065541533,4655,3/8/2024,40.2491,-76.7756,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_DAUPHIN_OFMCD_APPLES_3,TP862382065552530,4653,3/9/2024,40.2497,-76.7665,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_DAUPHIN_OFMCD_PEACHES_2,TP862382065548934,4654,3/8/2024,40.2513,-76.7738,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_DAUPHIN_OFMCD_PEACHES_1,TP862382065551789,4652,3/8/2024,40.2522,-76.7757,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_DAUPHIN_OFMCD_APPLES_2,TP862382065553801,4651,3/8/2024,40.253,-76.7724,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,3/8/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BERKS_OFMCD_APPLES_1,TP862382065583287,4643,3/8/2024,40.3336,-75.665,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BERKE_OFMCD_PEACHES_1,TP862382065541152,4644,3/8/2024,40.33489,-75.66525,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BERKES_OFMCD_APPLES_3,TP862382065566134,4645,3/8/2024,40.335,-75.6687,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BERKS_OFMCD_APPLES_2,TP862382065549338,5298,4/8/2024,40.3356,-75.6696,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BERKES_OFMCD_PEACHES_2,TP862382065549122,4646,3/9/2024,40.3359,-75.6688,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_BERKES_OFMCD_PEACHES_3,TP862382065565136,4648,3/8/2024,40.3366,-75.6671,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ALLEGHENY_OFMCD_PEACHES_1,TP862382065542903,4665,3/9/2024,40.6248,-80.0846,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ALLEGHENY_OFMCD_PEACHES_2,TP862382065568692,4666,3/9/2024,40.625,-80.0852,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ALLEGHENY_OFMCD_PEACHES_3,TP862382065565672,4667,3/18/2024,40.6255,-80.0801,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ALLEGHENY_OFMCD_PEACHES_3,TP862382065565672,4667,5/27/2024,40.6255,-80.0801,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,16,,
PSU_ALLEGHENY_OFMCD_PEACHES_3,TP862382065565672,4667,5/28/2024,40.6255,-80.0801,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,16,,
PSU_ALLEGHENY_OFMCD_PEACHES_3,TP862382065565672,4667,5/29/2024,40.6255,-80.0801,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,16,,
PSU_ALLEGHENY_OFMCD_PEACHES_3,TP862382065565672,4667,5/30/2024,40.6255,-80.0801,Stone Fruit,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,16,1,
PSU_ALLEGHENY_OFMCD_APPLES_3,TP862382065551250,5257,4/7/2024,40.6283,-80.0868,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ALLEGHENY_OFMCD_APPLES_2,TP862382065565938,5255,4/7/2024,40.6284,-80.0851,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ALLEGHENY_OFMCD_APPLES_1,TP862382065575606,4662,3/9/2024,40.6286,-80.0833,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ALLEGHENY_OFMCD_APPLES_1,TP862382065575606,4662,4/6/2024,40.6286,-80.0833,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,5/3/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,8.2143,0.57,1.14,115,115,115,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,5/17/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0.25,0.57,1.14,2,127,127,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,5/28/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,5/29/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,5/30/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,5/31/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/1/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/2/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/3/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,131,28,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/11/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,1.6,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/12/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,1.6,0.57,1.14,,131,,
